NEGERI,Jenis Undi,Kod Parlimen,Nama Parlimen,Kod DUN,Nama DUN,KOD DM,Nama Daerah Mengundi,Nama Pusat Mengundi,Nombor Tempat Mengundi,Jumlah Kertas Undi Yang Patut Berada Di Dalam Peti Undi (A),PR,PR_CALON,PR_UNDI,BN,BN_CALON,BN_UNDI,LAIN1,LAIN1_CALON,LAIN1_UNDI,LAIN2,LAIN2_CALON,LAIN2 UNDI,LAIN3,LAIN3_CALON,LAIN3_UNDI,Jumlah Undian Oleh Pemilih,Bilangan Kertas Undi Yang Ditolak (C),Jumlah Kertas Undi Yang Dikeluarkan Kepada Pengundi Tetapi Tidak Dimasukkan Ke Dalam Peti Undi(D)
KEDAH,UNDI BIASA,009,ALOR STAR,13,KOTA DARUL AMAN  ,009/13/14,BANDAR SIMPANG KUALA,"MAKTAB MAHMUD JALAN PEGAWAI, ALOR SETAR",1,249,PKR,GOOI HSIAO - LEUNG,162,MCA,CHOR CHEE HEUNG,72,BERJASA,ABDUL FISOL BIN MOHD ISA,5,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,4,,,,243,6,0
KEDAH,UNDI BIASA,009,ALOR STAR,13,KOTA DARUL AMAN  ,009/13/14,BANDAR SIMPANG KUALA,"MAKTAB MAHMUD JALAN PEGAWAI, ALOR SETAR",2,526,PKR,GOOI HSIAO - LEUNG,381,MCA,CHOR CHEE HEUNG,127,BERJASA,ABDUL FISOL BIN MOHD ISA,5,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,4,,,,517,9,0
KEDAH,UNDI BIASA,009,ALOR STAR,13,KOTA DARUL AMAN  ,009/13/14,BANDAR SIMPANG KUALA,"MAKTAB MAHMUD JALAN PEGAWAI, ALOR SETAR",3,509,PKR,GOOI HSIAO - LEUNG,324,MCA,CHOR CHEE HEUNG,161,BERJASA,ABDUL FISOL BIN MOHD ISA,20,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,1,,,,506,3,0
KEDAH,UNDI BIASA,009,ALOR STAR,13,KOTA DARUL AMAN  ,009/13/15,RUMAH PANGSA SIMPANG KUALA,"SEK. JENIS KEB. (C) SIN MIN, LEBUHRAYA SULTAN ABDUL HALIM, ALOR SETAR",1,308,PKR,GOOI HSIAO - LEUNG,153,MCA,CHOR CHEE HEUNG,131,BERJASA,ABDUL FISOL BIN MOHD ISA,7,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,3,,,,294,14,0
KEDAH,UNDI BIASA,009,ALOR STAR,13,KOTA DARUL AMAN  ,009/13/15,RUMAH PANGSA SIMPANG KUALA,"SEK. JENIS KEB. (C) SIN MIN, LEBUHRAYA SULTAN ABDUL HALIM, ALOR SETAR",2,386,PKR,GOOI HSIAO - LEUNG,245,MCA,CHOR CHEE HEUNG,132,BERJASA,ABDUL FISOL BIN MOHD ISA,4,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,0,,,,381,5,0
KEDAH,UNDI BIASA,009,ALOR STAR,13,KOTA DARUL AMAN  ,009/13/15,RUMAH PANGSA SIMPANG KUALA,"SEK. JENIS KEB. (C) SIN MIN, LEBUHRAYA SULTAN ABDUL HALIM, ALOR SETAR",3,377,PKR,GOOI HSIAO - LEUNG,233,MCA,CHOR CHEE HEUNG,131,BERJASA,ABDUL FISOL BIN MOHD ISA,9,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,1,,,,374,3,0
KEDAH,UNDI BIASA,009,ALOR STAR,13,KOTA DARUL AMAN  ,009/13/16,KAMPUNG PEGAWAI,"WISMA LUNG KONG, LEBUHRAYA SULTAN ABDUL HALIM, ALOR SETAR",1,276,PKR,GOOI HSIAO - LEUNG,115,MCA,CHOR CHEE HEUNG,140,BERJASA,ABDUL FISOL BIN MOHD ISA,16,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,2,,,,273,3,0
KEDAH,UNDI BIASA,009,ALOR STAR,13,KOTA DARUL AMAN  ,009/13/16,KAMPUNG PEGAWAI,"WISMA LUNG KONG, LEBUHRAYA SULTAN ABDUL HALIM, ALOR SETAR",2,310,PKR,GOOI HSIAO - LEUNG,148,MCA,CHOR CHEE HEUNG,141,BERJASA,ABDUL FISOL BIN MOHD ISA,14,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,1,,,,304,6,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/01,KAMPUNG GELAM,"SEK. KEB. KAMPUNG GELAM, JALAN DATUK KUMBAR, ALOR SETAR",1,295,PKR,GOOI HSIAO - LEUNG,117,MCA,CHOR CHEE HEUNG,140,BERJASA,ABDUL FISOL BIN MOHD ISA,16,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,4,,,,277,18,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/01,KAMPUNG GELAM,"SEK. KEB. KAMPUNG GELAM, JALAN DATUK KUMBAR, ALOR SETAR",2,456,PKR,GOOI HSIAO - LEUNG,187,MCA,CHOR CHEE HEUNG,215,BERJASA,ABDUL FISOL BIN MOHD ISA,41,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,3,,,,446,10,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/01,KAMPUNG GELAM,"SEK. KEB. KAMPUNG GELAM, JALAN DATUK KUMBAR, ALOR SETAR",3,420,PKR,GOOI HSIAO - LEUNG,161,MCA,CHOR CHEE HEUNG,199,BERJASA,ABDUL FISOL BIN MOHD ISA,50,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,0,,,,410,9,1
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/01,KAMPUNG GELAM,"SEK. KEB. KAMPUNG GELAM, JALAN DATUK KUMBAR, ALOR SETAR",4,429,PKR,GOOI HSIAO - LEUNG,152,MCA,CHOR CHEE HEUNG,215,BERJASA,ABDUL FISOL BIN MOHD ISA,53,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,1,,,,421,8,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/02,ALOR MELINTANG,"SEK. KEB. ALOR MELINTANG, JALAN DATUK KUMBAR, LANGGAR",1,310,PKR,GOOI HSIAO - LEUNG,93,MCA,CHOR CHEE HEUNG,179,BERJASA,ABDUL FISOL BIN MOHD ISA,28,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,2,,,,302,8,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/02,ALOR MELINTANG,"SEK. KEB. ALOR MELINTANG, JALAN DATUK KUMBAR, LANGGAR",2,512,PKR,GOOI HSIAO - LEUNG,156,MCA,CHOR CHEE HEUNG,289,BERJASA,ABDUL FISOL BIN MOHD ISA,54,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,1,,,,500,12,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/02,ALOR MELINTANG,"SEK. KEB. ALOR MELINTANG, JALAN DATUK KUMBAR, LANGGAR",3,493,PKR,GOOI HSIAO - LEUNG,156,MCA,CHOR CHEE HEUNG,246,BERJASA,ABDUL FISOL BIN MOHD ISA,74,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,0,,,,476,17,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/03,TITI HAJI IDRIS,"SEK. KEB. HAJI IDRIS, TAJAR",1,300,PKR,GOOI HSIAO - LEUNG,107,MCA,CHOR CHEE HEUNG,152,BERJASA,ABDUL FISOL BIN MOHD ISA,27,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,2,,,,288,12,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/03,TITI HAJI IDRIS,"SEK. KEB. HAJI IDRIS, TAJAR",2,334,PKR,GOOI HSIAO - LEUNG,143,MCA,CHOR CHEE HEUNG,152,BERJASA,ABDUL FISOL BIN MOHD ISA,31,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,1,,,,327,7,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/03,TITI HAJI IDRIS,"SEK. KEB. HAJI IDRIS, TAJAR",3,307,PKR,GOOI HSIAO - LEUNG,126,MCA,CHOR CHEE HEUNG,130,BERJASA,ABDUL FISOL BIN MOHD ISA,46,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,0,,,,302,5,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/04,TOK SIBIL,"SEK. KEB. DARUL HIKMAH, JALAN JELAI/JALAN DATUK KUMBAR",1,294,PKR,GOOI HSIAO - LEUNG,175,MCA,CHOR CHEE HEUNG,96,BERJASA,ABDUL FISOL BIN MOHD ISA,9,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,2,,,,282,12,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/04,TOK SIBIL,"SEK. KEB. DARUL HIKMAH, JALAN JELAI/JALAN DATUK KUMBAR",2,452,PKR,GOOI HSIAO - LEUNG,248,MCA,CHOR CHEE HEUNG,164,BERJASA,ABDUL FISOL BIN MOHD ISA,18,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,2,,,,432,20,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/04,TOK SIBIL,"SEK. KEB. DARUL HIKMAH, JALAN JELAI/JALAN DATUK KUMBAR",3,429,PKR,GOOI HSIAO - LEUNG,246,MCA,CHOR CHEE HEUNG,151,BERJASA,ABDUL FISOL BIN MOHD ISA,21,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,0,,,,418,11,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/04,TOK SIBIL,"SEK. KEB. DARUL HIKMAH, JALAN JELAI/JALAN DATUK KUMBAR",4,401,PKR,GOOI HSIAO - LEUNG,231,MCA,CHOR CHEE HEUNG,142,BERJASA,ABDUL FISOL BIN MOHD ISA,22,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,0,,,,395,6,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/05,ALOR BINJAL,SEK. MEN. KEB. TAJAR,1,306,PKR,GOOI HSIAO - LEUNG,106,MCA,CHOR CHEE HEUNG,176,BERJASA,ABDUL FISOL BIN MOHD ISA,13,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,2,,,,297,9,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/05,ALOR BINJAL,SEK. MEN. KEB. TAJAR,2,572,PKR,GOOI HSIAO - LEUNG,242,MCA,CHOR CHEE HEUNG,277,BERJASA,ABDUL FISOL BIN MOHD ISA,45,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,3,,,,567,5,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/06,TOK KELING,SEK. KEB. HAJI WAHAB TOK KELING,1,322,PKR,GOOI HSIAO - LEUNG,148,MCA,CHOR CHEE HEUNG,147,BERJASA,ABDUL FISOL BIN MOHD ISA,10,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,3,,,,308,14,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/06,TOK KELING,SEK. KEB. HAJI WAHAB TOK KELING,2,596,PKR,GOOI HSIAO - LEUNG,299,MCA,CHOR CHEE HEUNG,249,BERJASA,ABDUL FISOL BIN MOHD ISA,30,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,2,,,,580,16,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/06,TOK KELING,SEK. KEB. HAJI WAHAB TOK KELING,3,576,PKR,GOOI HSIAO - LEUNG,300,MCA,CHOR CHEE HEUNG,242,BERJASA,ABDUL FISOL BIN MOHD ISA,24,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,1,,,,567,9,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/07,LAHAR BUDI,SEK. KEB. LAHAR BUDI,1,289,PKR,GOOI HSIAO - LEUNG,140,MCA,CHOR CHEE HEUNG,125,BERJASA,ABDUL FISOL BIN MOHD ISA,13,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,1,,,,279,10,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/07,LAHAR BUDI,SEK. KEB. LAHAR BUDI,2,438,PKR,GOOI HSIAO - LEUNG,228,MCA,CHOR CHEE HEUNG,175,BERJASA,ABDUL FISOL BIN MOHD ISA,30,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,1,,,,434,4,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/08,ALOR MENGKUDU,"SEK. KEB. ALOR MENGKUDU, ALOR SETAR",1,310,PKR,GOOI HSIAO - LEUNG,66,MCA,CHOR CHEE HEUNG,219,BERJASA,ABDUL FISOL BIN MOHD ISA,19,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,2,,,,306,4,0
KEDAH,UNDI BIASA,009,ALOR STAR,14,ALOR MENGKUDU  ,009/14/08,ALOR MENGKUDU,"SEK. KEB. ALOR MENGKUDU, ALOR SETAR",2,611,PKR,GOOI HSIAO - LEUNG,160,MCA,CHOR CHEE HEUNG,368,BERJASA,ABDUL FISOL BIN MOHD ISA,67,BERSAMA,JAWAHAR RAJA BIN ABDUL WAHID,3,,,,598,13,0
